client_id,nom,email,date_inscription,pays,email_valid,annee_inscription,mois_inscription,trimestre_inscription,jour_semaine,silver_processed_at,quality_score
1468,Donald Strickland,santosmichael@example.com,2023-12-24,Australia,True,2023,12,4,6,2026-01-20 09:42:49,100
1469,Alexandria Francis,judithcox@example.org,2024-10-04,Canada,True,2024,10,4,4,2026-01-20 09:42:49,100
1470,Gary Jones,wallerbrian@example.net,2024-03-31,India,True,2024,3,1,6,2026-01-20 09:42:49,100
1471,Robert White,jeremylove@example.org,2024-08-14,USA,True,2024,8,3,2,2026-01-20 09:42:49,100
1472,Kristen Davis,jessicalowery@example.org,2023-03-05,India,True,2023,3,1,6,2026-01-20 09:42:49,100
1473,Darren Willis,imarshall@example.org,2024-08-14,USA,True,2024,8,3,2,2026-01-20 09:42:49,100
1474,Christina Wilson,alvarezcory@example.net,2024-01-04,Brazil,True,2024,1,1,3,2026-01-20 09:42:49,100
1475,Mr. Kevin Callahan,cortezscott@example.net,2023-09-12,Canada,True,2023,9,3,1,2026-01-20 09:42:49,100
1476,Lisa Bryant,kingrichard@example.com,2023-08-21,Australia,True,2023,8,3,0,2026-01-20 09:42:49,100
1477,Jordan Palmer,joseph83@example.com,2024-07-12,China,True,2024,7,3,4,2026-01-20 09:42:49,100
1478,Ellen Alexander,tonyflores@example.net,2023-11-17,India,True,2023,11,4,4,2026-01-20 09:42:49,100
1479,Austin Reynolds,cody75@example.net,2024-06-18,China,True,2024,6,2,1,2026-01-20 09:42:49,100
1480,Cheryl Rodriguez,jasonshaw@example.com,2025-02-10,India,True,2025,2,1,0,2026-01-20 09:42:49,100
1481,Michael Pennington,ashleymoore@example.org,2025-05-08,India,True,2025,5,2,3,2026-01-20 09:42:49,100
1482,Christopher Moore,markblack@example.com,2023-08-18,France,True,2023,8,3,4,2026-01-20 09:42:49,100
1483,Penny Adams,thomas45@example.org,2025-01-04,Canada,True,2025,1,1,5,2026-01-20 09:42:49,100
1484,Sandra Stewart,ronald66@example.org,2023-12-21,India,True,2023,12,4,3,2026-01-20 09:42:49,100
1485,Wayne Gomez,theresawang@example.org,2025-05-03,USA,True,2025,5,2,5,2026-01-20 09:42:49,100
1486,Matthew Scott,andrew66@example.com,2025-07-04,Australia,True,2025,7,3,4,2026-01-20 09:42:49,100
1487,Rebecca Williamson,ggates@example.org,2024-09-22,UK,True,2024,9,3,6,2026-01-20 09:42:49,100
1488,John Griffith,ccrane@example.net,2023-10-13,China,True,2023,10,4,4,2026-01-20 09:42:49,100
1489,Michelle Wright,dbrown@example.net,2024-03-22,Brazil,True,2024,3,1,4,2026-01-20 09:42:49,100
1490,Jessica Mitchell,vtaylor@example.org,2024-01-30,Australia,True,2024,1,1,1,2026-01-20 09:42:49,100
1491,Jennifer Hernandez,brittanyandrews@example.net,2024-01-10,Canada,True,2024,1,1,2,2026-01-20 09:42:49,100
1492,Kenneth Farmer,angela40@example.org,2023-04-26,India,True,2023,4,2,2,2026-01-20 09:42:49,100
1493,Richard Dawson,susan57@example.net,2025-05-14,Canada,True,2025,5,2,2,2026-01-20 09:42:49,100
1494,John Murray,james44@example.net,2025-09-14,Germany,True,2025,9,3,6,2026-01-20 09:42:49,100
1495,Bryan Jenkins,zshaffer@example.org,2025-04-17,India,True,2025,4,2,3,2026-01-20 09:42:49,100
1496,William Brooks,gforbes@example.com,2025-07-18,China,True,2025,7,3,4,2026-01-20 09:42:49,100
1497,Kenneth Walters Dds,mccannkimberly@example.net,2025-06-03,India,True,2025,6,2,1,2026-01-20 09:42:49,100
1498,Sarah Berry,mbishop@example.org,2023-07-12,Japan,True,2023,7,3,2,2026-01-20 09:42:49,100
1499,Donald Hayes,debrajones@example.net,2025-05-08,Canada,True,2025,5,2,3,2026-01-20 09:42:49,100
1500,Richard Stevenson,zpreston@example.net,2024-10-10,India,True,2024,10,4,3,2026-01-20 09:42:49,100
